record_id,object_id,name,address,additional_address,city,county,state,zip,latitude,longitude,store_type
1310622,227446,Sanaa Grocery and Deli,2923 W Belvedere Ave,,Baltimore,Baltimore City,MD,21215,39.35112,-76.671844,Convenience Store
1013516,227492,Springdale Food Mart,5703 Mount Holly Rd,,East New Market,Dorchester,MD,21631,38.578632,-75.970787,Convenience Store
885449,227530,7-Eleven Inc F 25901A,10175 Fox Run Dr,,Clinton,Prince Georges,MD,20735,38.750332,-76.878105,Convenience Store
1152620,227585,El Cordobes Mercado Latino,9933 Rhode Island Ave,,College Park,Prince Georges,MD,20740,39.016914,-76.92041,Grocery Store
1667927,227662,DOLLARTREE 11059,2924 Festival Way,,Waldorf,Charles,MD,20601,38.629017,-76.910324,Other
1092476,227689,Tienda Latina La Favorita,540 Cranbrook Rd,,Cockeysville,Baltimore,MD,21030,39.472641,-76.62252,Grocery Store
1074265,227715,Chesapeake Market Citgo,502 S Cherry Grove Ave,,Annapolis,Anne Arundel,MD,21401,38.969006,-76.520805,Convenience Store
1096918,227835,7-Eleven Inc F 32967B,19412 Walter Johnson Rd,,Germantown,Montgomery,MD,20874,39.175312,-77.271057,Convenience Store
813303,227919,Redners Market 40,1002 Joppa Farm Rd,,Joppa,Harford,MD,21085,39.42038,-76.370323,Supermarket
1149674,227930,7-Eleven Inc F 36441A,908 17th St NW,,Washington,Dist Of Columbia,DC,20006,38.90147,-77.039474,Convenience Store
1263885,227965,Forest Park Bp 1,2012 N Forest Park Ave,,Gwynn Oak,Baltimore City,MD,21207,39.309853,-76.707832,Convenience Store
1263519,228058,7-eleven 27670,4199 Kenilworth Ave,,Hyattsville,Prince Georges,MD,20783,38.929485,-76.931015,Convenience Store
740002,228067,SPRINGHILL LAKE MINI MARKET,9240 Springhill Ln,,Greenbelt,Prince Georges,MD,20770,39.005001,-76.903137,Convenience Store
1295021,228074,Beiler's Meats,9701 Fort Meade Rd,,Laurel,Prince Georges,MD,20707,39.094635,-76.837921,Specialty Store
1306193,228122,Los Compadres Llc,2419 Crain Hwy,,Waldorf,Charles,MD,20601,38.644283,-76.892288,Grocery Store
1092284,228319,Tollgate Exxon,10540 Reisterstown Rd,,Owings Mills,Baltimore,MD,21117,39.421368,-76.782829,Convenience Store
1105328,228404,7-eleven Store 34237A,3370 Middletown Rd,,Waldorf,Charles,MD,20603,38.620468,-76.968742,Convenience Store
1009500,228409,Linthicum Market,421 S Camp Meade Rd,,Linthicum Heights,Anne Arundel,MD,21090,39.200924,-76.654518,Convenience Store
1637461,228419,Fenwick Choice Meats,1065 S Charles Street,STALL # 150,Baltimore,Baltimore City,MD,21230,39.276878,-76.612778,Specialty Store
1296246,228454,Farm Alliance Of Baltimore,400 E 32nd St,,Baltimore,Baltimore City,MD,21218,39.327179,-76.610977,Farmers and Markets
1009706,228471,Shop-Rite Of Timonium 542,37 W Aylesbury Rd,,Lutherville Timonium,Baltimore,MD,21093,39.437248,-76.627525,Super Store
796011,228507,W & L Kosher Meats,7006 Reisterstown Rd,Ste D,Baltimore,Baltimore City,MD,21215,39.362431,-76.711967,Specialty Store
1209546,228564,STREETS MARKET 4,222 N Charles St,Ste E,Baltimore,Baltimore City,MD,21201,39.291328,-76.615288,Supermarket
1212707,228631,Wheaton Tropical Market,11406 Georgia Ave,Ste H,Wheaton,Montgomery,MD,20902,39.042068,-77.051994,Other
1302562,228634,Sabouya International Market,14207 Cherry Lane Ct,,Laurel,Prince Georges,MD,20707,39.087166,-76.855499,Grocery Store
1118683,228643,7-eleven Store 33685C,22 Light Street,,Baltimore,Baltimore City,MD,21202,39.288475,-76.613724,Convenience Store
1115869,228682,Edgewood Amoco Bp,2201 Pulaski Hwy,,Edgewood,Harford,MD,21040,39.436462,-76.306335,Convenience Store
745706,228719,DAILY FISH OF CHESAPEAKE,2250 Sherman Ave NW,,Washington,Dist Of Columbia,DC,20001,38.920116,-77.025276,Convenience Store
1295879,228766,7-eleven 38196a,5230 North Point Blvd,,Sparrows Point,Baltimore,MD,21219,39.235054,-76.456589,Convenience Store
1099806,228855,Dares Beach Market,1701 Dares Beach Rd,,Prince Frederick,Calvert,MD,20678,38.552738,-76.564255,Convenience Store
866527,228859,Edwards Seafood,7903 Central Ave,,Capitol Heights,Prince Georges,MD,20743,38.889011,-76.869629,Specialty Store
840397,228870,Citgo Gas Station,2001 Orleans St,,Baltimore,Baltimore City,MD,21231,39.295113,-76.588867,Convenience Store
732789,228909,Universal Supermarket Inc,8639 Flower Ave,,Takoma Park,Montgomery,MD,20912,38.997875,-77.002991,Grocery Store
839138,229038,727 Market,2820 Georgia Ave NW,,Washington,Dist Of Columbia,DC,20001,38.926735,-77.022926,Convenience Store
929571,229053,Marlborough House Mini Mart,3001 Branch Ave,Ste T17,Temple Hills,Prince Georges,MD,20748,38.85442,-76.957588,Convenience Store
1580764,229094,Chestertown Natural Foods,303 Cannon St,,Chestertown,Kent,MD,21620,39.208443,-76.067436,Grocery Store
831218,229105,Euro Market,13077 Wisteria Dr,,Germantown,Montgomery,MD,20874,39.178783,-77.271301,Grocery Store
1646866,229162,Sky-market,1107 Bladensburg Rd NE,,Washington,Dist Of Columbia,DC,20002,38.903965,-76.980583,Convenience Store
885475,229190,7-Eleven Inc F 11681B,3004 Forestville Rd,,District Heights,Prince Georges,MD,20747,38.847675,-76.872108,Convenience Store
1207922,229280,Green Valley Marketplace 52,1238 Bay Dale Dr,,Arnold,Anne Arundel,MD,21012,39.038769,-76.479225,Super Store
1654148,229288,MOM's Organic Market 28,562 Governor Ritchie Hwy,,Severna Park,Anne Arundel,MD,21146,39.076248,-76.547279,Super Store
1062584,229366,7-Eleven Inc F 11666C,900 Merrimac Dr,,Takoma Park,Montgomery,MD,20912,38.992737,-76.992493,Convenience Store
822158,229368,Family Pride Of Salisbury LLC 24574,220 Cypress St,,Salisbury,Wicomico,MD,21801,38.367008,-75.606918,Supermarket
1029672,229391,India Bazaar 1001,383 Muddy Branch Rd,,Gaithersburg,Montgomery,MD,20878,39.128448,-77.20752,Grocery Store
1301566,229399,New Gj Blue Mart,4013 Frederick Ave,,Baltimore,Baltimore City,MD,21229,39.281727,-76.682533,Convenience Store
860853,229411,14 & U Farmers Market,2000 14th St NW,,Washington,Dist Of Columbia,DC,20009,38.917572,-77.031967,Farmers and Markets
1196769,229435,Lohr's Orchard,3301 Churchville Rd,,Aberdeen,Harford,MD,21001,39.541405,-76.233147,Farmers and Markets
898146,229474,Target Store 1044,6111 Dobbin Rd,,Columbia,Howard,MD,21045,39.197815,-76.812218,Super Store
1259206,229506,Quik Mart,2109 W Patapsco Ave,,Baltimore,Baltimore City,MD,21230,39.250694,-76.643753,Convenience Store
977523,229540,D.r Grocery,1100 N Stricker St,,Baltimore,Baltimore City,MD,21217,39.301212,-76.641899,Grocery Store
1063743,229551,1 Fish 2 Fish Crabs & Seafood,1019 Eastern Shore Dr,,Salisbury,Wicomico,MD,21804,38.348549,-75.597748,Other
986679,229601,Pisgah General Store,7015 Poorhouse Rd,,Indian Head,Charles,MD,20640,38.540623,-77.134567,Convenience Store
901028,229662,Lucky's Superette,4409 Annapolis Rd,,Halethorpe,Baltimore,MD,21227,39.233196,-76.641212,Convenience Store
1124292,229779,7-eleven 32228A,1044 Md Route 3 North,,Gambrills,Anne Arundel,MD,21054,39.028122,-76.687645,Convenience Store
987942,229802,7-Eleven Inc F 39371,6510 Washington Blvd,,Elkridge,Howard,MD,21075,39.201576,-76.734703,Convenience Store
885560,229803,7-Eleven Inc F 29724A,2849 Chesapeake Beach Rd W,,Dunkirk,Calvert,MD,20754,38.761177,-76.654121,Convenience Store
1573455,229832,Ace Liquors & Grocery,500 Maude Ave,,Brooklyn,Baltimore City,MD,21225,39.23904,-76.602524,Convenience Store
1228512,230006,Sea Pride Crabhouse,1853 W Pratt St,,Baltimore,Baltimore City,MD,21223,39.285133,-76.646538,Specialty Store
1020591,230054,7-Eleven Inc F 33234,8905 Rhode Island Ave,,College Park,Prince Georges,MD,20740,38.998371,-76.925423,Convenience Store
846083,230055,Weis Markets 167,12817 Shank Farm Ln,,Hagerstown,Washington,MD,21742,39.665485,-77.697433,Supermarket
1587208,230087,Third Way Farm,601 Robinhood Rd,,Havre de Grace,Harford,MD,21078,39.547455,-76.141151,Farmers and Markets
910001,230159,7-Eleven 18677B 18677B,410 N Washington St,,Easton,Talbot,MD,21601,38.784199,-76.071175,Convenience Store
1020199,230162,7-Eleven Inc F 11659C,7730 Finns Ln,,Lanham,Prince Georges,MD,20706,38.953159,-76.878792,Convenience Store
1125388,230172,7-eleven Store 33340A,45 Dalrymple Rd,,Sunderland,Calvert,MD,20689,38.668144,-76.599831,Convenience Store
1584374,230200,Discount Tobacco and Wireless,3217 Brinkley Rd,,Temple Hills,Prince Georges,MD,20748,38.80302,-76.953201,Convenience Store
937240,230206,MOM's Organic Market 6,6824 Race Track Rd,,Bowie,Prince Georges,MD,20715,38.982407,-76.730354,Super Store
902365,230239,Chester River Seafood,4954 Ashley Rd,,Rock Hall,Kent,MD,21661,39.11422,-76.198135,Other
1262170,230291,Bethesda Community Food Store Inc,6500 Seven Locks Rd,,Cabin John,Montgomery,MD,20818,38.975174,-77.161545,Grocery Store
1078223,230326,Ez Quick Food Market,231 Mountain Rd,,Pasadena,Anne Arundel,MD,21122,39.130913,-76.563545,Convenience Store
1300415,230380,E & B Food Market,101 E Bel Air Ave,,Aberdeen,Harford,MD,21001,39.506454,-76.157661,Convenience Store
1300307,230511,Euro Deli,10520 Reisterstown Rd,,Owings Mills,Baltimore,MD,21117,39.420475,-76.781418,Grocery Store
1254330,230531,Telegraph Exxon,805 Reece Rd,,Severn,Anne Arundel,MD,21144,39.136208,-76.68692,Convenience Store
1672059,230547,Al Hemyari Plus Inc,1001 W Cross St,,Baltimore,Baltimore City,MD,21230,39.28056,-76.629723,Grocery Store
1229640,230576,Winner's Int'l Food Mkt,4913A Belair Rd,,Baltimore,Baltimore City,MD,21206,39.334854,-76.556297,Convenience Store
1251527,230609,Lotte Plaza Market,1902 Veirs Mill Rd,,Rockville,Montgomery,MD,20851,39.075478,-77.117081,Super Store
898139,230640,Target Store 1043,1025 Middleton Rd,,Aberdeen,Harford,MD,21001,39.520847,-76.179543,Super Store
1156187,230661,7 Eleven 33453C,3730 Branch Ave,,Temple Hills,Prince Georges,MD,20748,38.841011,-76.947525,Convenience Store
1181690,230685,Lotte Plaza,221 Muddy Branch Rd,,Gaithersburg,Montgomery,MD,20878,39.128918,-77.208015,Super Store
848939,230690,MegaMart,11790 Parklawn Dr,,Rockville,Montgomery,MD,20852,39.048115,-77.102547,Super Store
972671,230821,Sam's Mart,5801 Stevens Forest Rd,,Columbia,Howard,MD,21045,39.210747,-76.847855,Convenience Store
1287302,230825,Jasmin Grocery & Halal Meat Llc,17603 Virginia Ave,,Hagerstown,Washington,MD,21740,39.620972,-77.756905,Grocery Store
1225845,230832,Roland Park Exxon,5425 Falls Road Ter,,Baltimore,Baltimore City,MD,21210,39.361141,-76.646103,Convenience Store
926255,230856,Graceland International Foods,1548 Country Ridge Ln,,Essex,Baltimore,MD,21221,39.309341,-76.448334,Grocery Store
1270720,230865,Furndale Carroll Fuels,7281 Baltimore Annapolis Blvd,,Glen Burnie,Anne Arundel,MD,21061,39.178669,-76.637985,Convenience Store
739820,230894,PACKAGE DEALS PLUS LLC,2830 S Hanover St,Ste A1,Baltimore,Baltimore City,MD,21225,39.253895,-76.617523,Specialty Store
1654774,230967,DOLLARTREE 11025,5600 Urbana Pike,,Frederick,Frederick,MD,21704,39.386173,-77.404602,Other
1046327,231054,Brentwood Liberty Food Mart,3730 Rhode Island Ave,,Brentwood,Prince Georges,MD,20722,38.938725,-76.956322,Convenience Store
1632853,231093,Ez Convenience,8104A Loch Raven Blvd,,Towson,Baltimore,MD,21286,39.386635,-76.576317,Convenience Store
1667358,231100,Sadik Inc,4100 Hunt Pl NE,,Washington,Dist Of Columbia,DC,20019,38.900906,-76.94342,Convenience Store
896623,231108,Super Giant 128,2145 York Rd,,Lutherville Timonium,Baltimore,MD,21093,39.443478,-76.624588,Super Store
1289961,231140,La Bodega International Market,22 W Franklin St,,Hagerstown,Washington,MD,21740,39.643761,-77.719994,Grocery Store
1674686,231188,24/7 Family Food Mart,5425 5th St NW,,Washington,Dist Of Columbia,DC,20011,38.956154,-77.019508,Convenience Store
1675257,231199,Afreen & Tasnim Inc,2100 E Monument St,,Baltimore,Baltimore City,MD,21205,39.298798,-76.587631,Convenience Store
1177712,231244,APNA Desh Grocery Store 1,8300A Pulaski Hwy,,Rosedale,Baltimore,MD,21237,39.323181,-76.503044,Grocery Store
995283,231437,Randallstown African Market Int.,5316 Old Court Rd,,Randallstown,Baltimore,MD,21133,39.360485,-76.780228,Supermarket
828781,231446,Jumbo Food International,3201 Brinkley Rd,,Temple Hills,Prince Georges,MD,20748,38.803944,-76.951942,Super Store
1634948,231455,Perkins,1501 Bank St,,Baltimore,Baltimore City,MD,21231,39.286278,-76.596657,Convenience Store
1077256,231489,Avenue Supermarket,5010 New Hampshire Ave NW,,Washington,Dist Of Columbia,DC,20011,38.951416,-77.012299,Grocery Store
1255430,231515,Carroll Mart,259 Belle Hill Rd,,Elkton,Cecil,MD,21921,39.636055,-75.806961,Convenience Store
846245,231530,Appleton BP,1005 Elk Mills Rd,,Elkton,Cecil,MD,21921,39.656319,-75.814491,Convenience Store
1245825,231616,Thirsty's State Line,9534 Ocean Hwy,,Delmar,Wicomico,MD,21875,38.453968,-75.558998,Convenience Store
802166,231653,DELICIAS MARKET,5505 14th St NW,,Washington,Dist Of Columbia,DC,20011,38.956848,-77.033386,Grocery Store
978806,231673,7-Eleven Inc F 17867,107 Dominion Rd,,Chester,Queen Annes,MD,21619,38.974415,-76.280167,Convenience Store
1290058,231706,Minit Market,3107 Philadelphia Ave,,Ocean City,Worcester,MD,21842,38.360584,-75.073532,Grocery Store
1046419,231746,International Market,1450 W Patrick St,Ste 8,Frederick,Frederick,MD,21702,39.420712,-77.465515,Grocery Store
898217,231768,Target Store 1295,6100 Greenbelt Rd,,Greenbelt,Prince Georges,MD,20770,38.998425,-76.909691,Super Store
757832,231803,BROOKDALE FARM,112 N Eutaw St,Stall #8,Baltimore,Baltimore City,MD,21201,39.291077,-76.621719,Specialty Store
898165,231813,Target Store 1257,17213 Cole Rd,,Hagerstown,Washington,MD,21740,39.621525,-77.772827,Super Store
1570333,231819,Noor Food Mart,1601 N Wolfe St,,Baltimore,Baltimore City,MD,21213,39.308784,-76.591278,Convenience Store
1293359,231833,Wagner's Meats Llc,604 N Main St,,Mount Airy,Carroll,MD,21771,39.381561,-77.148674,Other
1545419,232008,Burger King #10294,1241 Orleans St,,Baltimore,Baltimore City,MD,21202,39.294674,-76.600319,Restaurant Meals Program
1586642,232010,Staffords And More,520 W Industrial Blvd,,Cumberland,Allegany,MD,21502,39.631725,-78.757538,Specialty Store
1309645,232014,Tienda Y Taqueria Gonzalez,1533 Edgemore Ave,,Salisbury,Wicomico,MD,21801,38.383743,-75.586166,Grocery Store
1006620,232152,Merritt Blvd Shell,2020 Merritt Blvd,,Dundalk,Baltimore,MD,21222,39.259659,-76.510178,Convenience Store
1066660,232153,La Mixtequita LLC 1,705 Roland St,,Salisbury,Wicomico,MD,21804,38.356342,-75.599083,Grocery Store
866519,232177,Tropical Supermarket,5208 Baltimore National Pike,,Baltimore,Baltimore City,MD,21229,39.292763,-76.714783,Grocery Store
885692,232345,Moreland Produce & Market,14950 Woodville Rd,,Waldorf,Charles,MD,20601,38.595394,-76.791313,Convenience Store
1648013,232387,Petworth Corner Market,3715 Georgia Ave NW,,Washington,Dist Of Columbia,DC,20010,38.937233,-77.024216,Convenience Store
902173,232427,ALDI 63002,98 Chesapeake Blvd,,Elkton,Cecil,MD,21921,39.605412,-75.786438,Supermarket
1201109,232575,Horst Meats Retail Market,17809 Reiff Church Rd,,Hagerstown,Washington,MD,21740,39.704418,-77.752083,Specialty Store
891046,232633,7-Eleven Inc F 23157C,2170 Crain Hwy,,Waldorf,Charles,MD,20601,38.651424,-76.881508,Convenience Store
1265754,232675,One Stop Universal Market,19 Aberdeen Shopping Plz,,Aberdeen,Harford,MD,21001,39.520714,-76.189728,Grocery Store
1203861,232680,Dash In 034,7100 Indian Head Hwy,,Bryans Road,Charles,MD,20616,38.628654,-77.069923,Convenience Store
1159984,232773,7-Eleven Inc F 20294B,785 Rockville Pike,,Rockville,Montgomery,MD,20850,39.087379,-77.149933,Convenience Store
1262309,232801,Friendly Market 1,6622 Seat Pleasant Dr,,Capitol Heights,Prince Georges,MD,20743,38.899723,-76.89225,Convenience Store
898136,232854,Target Store 1042,4390 Montgomery Rd,,Ellicott City,Howard,MD,21043,39.251678,-76.814857,Super Store
1262767,232855,Belly Busters Deli,2101 E Monument St,Stall 45,Baltimore,Baltimore City,MD,21205,39.298603,-76.587517,Convenience Store
1008584,232895,Maryland International Mart,12213 Nebel St,,Rockville,Montgomery,MD,20852,39.052513,-77.109978,Other
971137,232956,7-Eleven 11540B,7179 Baltimore Annapolis Blvd,,Glen Burnie,Anne Arundel,MD,21061,39.186588,-76.641617,Convenience Store
1024834,233139,York Road Mobil,6411 York Rd,,Baltimore,Baltimore,MD,21212,39.374062,-76.609306,Convenience Store
829471,233140,Dakao Market,3347 Belair Rd,,Baltimore,Baltimore City,MD,21213,39.322277,-76.572716,Convenience Store
1251990,233152,Your Store Market,10137 Old Ocean City Blvd,,Berlin,Worcester,MD,21811,38.335499,-75.211945,Convenience Store
889409,233196,Roots Market,5805 Clarksville Square Dr,,Clarksville,Howard,MD,21029,39.212635,-76.93866,Super Store
1626359,233347,Family Food Mart 1,5129 Reisterstown Rd,,Baltimore,Baltimore City,MD,21215,39.342979,-76.682999,Convenience Store
1669771,233611,Superfresh Supermarket,1205 W Pratt St,,Baltimore,Baltimore City,MD,21223,39.284378,-76.635475,Super Store
1553995,233657,Awdamet Market,8202 Georgia Ave,,Silver Spring,Montgomery,MD,20910,38.991863,-77.027328,Grocery Store
1561080,233662,Nelia African Market,66 Waverley Dr,Ste 620,Frederick,Frederick,MD,21702,39.422302,-77.459114,Grocery Store
1666187,233675,Tiger Market,2495 Frederick Ave,,Baltimore,Baltimore City,MD,21223,39.283012,-76.653473,Super Store
1561445,233726,7-eleven 38407a,15819 Crain Hwy,,Brandywine,Prince Georges,MD,20613,38.671238,-76.876343,Convenience Store
1559879,233755,Juneway Mini Mart,3400 Juneway,,Baltimore,Baltimore City,MD,21213,39.318127,-76.569504,Convenience Store
1559225,233766,Guzman Grocery & Deli,1245 N Patterson Park Ave,,Baltimore,Baltimore City,MD,21213,39.305611,-76.585327,Convenience Store
1562737,233803,Kenilworth Mobil,4836 Kenilworth Ave,,Hyattsville,Prince Georges,MD,20781,38.947773,-76.930069,Convenience Store
1561882,233863,Ramos Latin Market,25 Eastern Blvd,St 100,Essex,Baltimore,MD,21221,39.303631,-76.484451,Grocery Store
1554724,233990,Rehoboth Ethiopian Cafe And Market,9400 Snowden River Pkwy,Ste 113,Columbia,Howard,MD,21045,39.176414,-76.837585,Other
1565794,234072,Glen Burnie Grocery Outlet #756,78 Mountain Rd,,Glen Burnie,Anne Arundel,MD,21060,39.135792,-76.591614,Supermarket
1567600,234160,Bloomingdale Farmers Market,105 R St NW,,Washington,Dist Of Columbia,DC,20001,38.912762,-77.012451,Farmers and Markets
1347068,234163,Quick Mart Windsor Mill,7410 Windsor Mill Rd,,Windsor Mill,Baltimore,MD,21244,39.341522,-76.76165,Convenience Store
1561180,234247,Shadyside Food Mart,2403 Shadyside Ave,,Suitland,Prince Georges,MD,20746,38.857353,-76.930832,Convenience Store
1565617,234322,Wawa 8506,10125 York Rd,,Cockeysville,Baltimore,MD,21030,39.467449,-76.636681,Convenience Store
1079185,234369,Soda Pop Shop,337 Hospital Dr,Ste W,Glen Burnie,Anne Arundel,MD,21061,39.141651,-76.630676,Convenience Store
1566661,234434,7-eleven 34560b,121 Kentlands Blvd,,Gaithersburg,Montgomery,MD,20878,39.123367,-77.233521,Convenience Store
1022089,234543,Ray Convenience Store,714 Church St,,Brooklyn,Anne Arundel,MD,21225,39.220936,-76.599419,Convenience Store
1561135,234569,Highbridge Food Service,6021 High Bridge Rd,,Bowie,Prince Georges,MD,20720,38.972816,-76.770813,Convenience Store
1559066,234614,J & A Envios Express 2,4459 Crain Hwy,,White Plains,Charles,MD,20695,38.590321,-76.942505,Convenience Store
1562513,234632,7-eleven 41717A,11350 Baltimore Ave,,Beltsville,Prince Georges,MD,20705,39.040134,-76.90535,Convenience Store
1565178,235016,Uncle Willie's,111 Flower St,,Berlin,Worcester,MD,21811,38.32428,-75.210922,Convenience Store
1561976,235088,Mi Rancho Llc 1,9410 Annapolis Rd,Suit 110,Lanham,Prince Georges,MD,20706,38.965782,-76.845055,Grocery Store
1566070,235268,Maryland Ave Shell Convenience Store,1400 Maryland Ave NE,,Washington,Dist Of Columbia,DC,20002,38.899815,-76.985184,Convenience Store
1560590,235427,Selectos Supermarket,19110 Montgomery Village Ave,Ste 101,Montgomery Village,Montgomery,MD,20886,39.170769,-77.205658,Convenience Store
1566807,235428,7-eleven 29997d,3570 Crain Hwy,,Bowie,Prince Georges,MD,20716,38.938702,-76.718155,Convenience Store
1570818,235431,7-Eleven 41975H,7102 Ritchie Hwy,,Glen Burnie,Anne Arundel,MD,21061,39.181622,-76.614624,Convenience Store
1564084,235468,Yes Organic Hyattsville,5331 Baltimore Ave,Ste 101,Hyattsville,Prince Georges,MD,20781,38.955116,-76.939964,Other
1560029,235501,Razan 540 Convenient Llc,540 N Milton Ave,,Baltimore,Baltimore City,MD,21205,39.297615,-76.582466,Convenience Store
1568011,235579,7-ELEVEN INC. 33192H,3012 14th St NW,,Washington,Dist Of Columbia,DC,20009,38.927654,-77.032738,Convenience Store
1566519,235593,Captain Family Farms Llc,339 Lemmon Rd,,Westminster,Carroll,MD,21157,39.608334,-76.982361,Farmers and Markets
1564457,235604,7-eleven41137a,45955 North Run Drive,,Lexington Park,St Marys,MD,20653,38.25613,-76.458374,Convenience Store
1565506,235608,Sunrise Market,10800B Rhode Island Ave,,Beltsville,Prince Georges,MD,20705,39.033142,-76.913757,Convenience Store
1567097,235678,Eldersburg Grocery Outlet 749,6300 Georgetown Blvd,,Sykesville,Carroll,MD,21784,39.40226,-76.946106,Supermarket
1167419,235683,B. Green Cash And Carry,1300 S Monroe St,,Baltimore,Baltimore City,MD,21230,39.274075,-76.641525,Supermarket
1568226,235940,Wawa Store 8546,19410 Silver Trail Ln,,Laurel,Prince Georges,MD,20707,39.08358,-76.890335,Convenience Store
1558691,235955,Raven Mart,900 N Bentalou St,,Baltimore,Baltimore City,MD,21216,39.298679,-76.653725,Convenience Store
1557822,236174,Dark Leaf Convenience & Wireless,7805 Parston Dr,,District Heights,Prince Georges,MD,20747,38.846813,-76.872375,Convenience Store
1565661,236252,A2Z Food Mart,4049 North Point Blvd,,Dundalk,Baltimore,MD,21222,39.266544,-76.468597,Convenience Store
1563524,236347,24/7 DC Convenence 1,1805 Montana Ave NE,Ste A,Washington,Dist Of Columbia,DC,20002,38.919407,-76.978943,Convenience Store
1568199,236349,Super Food And Convenience,5301 Sheriff Rd,,Fairmount Heights,Prince Georges,MD,20743,38.903854,-76.923027,Convenience Store
1569676,236448,Owings Mills Grocery Outlet,11120 Reisterstown Rd,,Owings Mills,Baltimore,MD,21117,39.432144,-76.796738,Super Store
1573464,236513,7ELEVEN INC. 34559L,1315 2nd St NE,,Washington,Dist Of Columbia,DC,20002,38.907703,-77.003281,Convenience Store
1514730,236607,7-eleven 42092a,22702 Gosnell Farm Drive,,Boyds,Montgomery,MD,20841,39.228874,-77.289299,Convenience Store
1565193,236609,El Torito Market,11718 Reisterstown Road,Ste G,Reisterstown,Baltimore,MD,21136,39.44418,-76.811325,Grocery Store
1561490,236610,F&J Grocery And Snack Shop,1345 Poplar Grove St,,Baltimore,Baltimore City,MD,21216,39.303391,-76.665169,Convenience Store
1570485,236665,Brinkley Sunoco,3301 Brinkley Rd,,Temple Hills,Prince Georges,MD,20748,38.803429,-76.951759,Convenience Store
1566810,236667,7-eleven 25403c,13401 New Hampshire Ave,,Silver Spring,Montgomery,MD,20904,39.076031,-77.00132,Convenience Store
1654629,236680,Harris Teeter 376,1801 Whetstone Way,,Baltimore,Baltimore City,MD,21230,39.268059,-76.600067,Super Store
1641117,236694,Three Brothers Mini Mart 1,4662 York Rd,,Baltimore,Baltimore City,MD,21212,39.345791,-76.609673,Convenience Store
1568233,236699,Calvert Country Store Lc,2815 N East Rd,,North East,Cecil,MD,21901,39.697044,-75.979301,Convenience Store
1559072,236957,One Stop,1227 W Baltimore St,,Baltimore,Baltimore City,MD,21223,39.288353,-76.637642,Convenience Store
1503716,237027,7-eleven 42083A,10210 Silverside St,,Ijamsville,Frederick,MD,21754,39.388824,-77.308929,Convenience Store
1567730,237042,People's Convenience Store,4025 Silver Hill Rd,,Suitland,Prince Georges,MD,20746,38.8409,-76.939407,Convenience Store
1584271,237279,24/7 Convenience Store,7707 Old Sandy Spring Rd,,Laurel,Prince Georges,MD,20707,39.103596,-76.871948,Convenience Store
1587019,237612,7-Eleven 41704,226 Lake St,,Salisbury,Wicomico,MD,21801,38.3671,-75.605415,Convenience Store
1576804,237618,Allegany Mountain Fresh Farmers Market Inc,86 Baltimore St,,Cumberland,Allegany,MD,21502,39.651768,-78.761452,Farmers and Markets
1585548,237800,Ez Pass Convenient,400 S Payson St,,Baltimore,Baltimore City,MD,21223,39.282635,-76.64859,Grocery Store
1573408,237866,DOLLARTREE 9355,11560 Rockville Pike,Suite A,Rockville,Montgomery,MD,20852,39.046291,-77.113068,Other
1575330,237868,High Point Grocery,4424 Wheeler Rd,,Oxon Hill,Prince Georges,MD,20745,38.832203,-76.98642,Convenience Store
1577815,237888,7-Eleven 41333A,28490 Naylor Mill Rd,,Salisbury,Wicomico,MD,21801,38.396442,-75.625465,Convenience Store
1582384,237898,Centronia Market,1420 Columbia Rd Nw,,Washington,Dist Of Columbia,DC,20009,38.927189,-77.03347,Farmers and Markets
1568262,238007,City Mart,3624 Edmondson Ave,,Baltimore,Baltimore City,MD,21229,39.294216,-76.678261,Convenience Store
1585229,238067,Vanuel International Market,11367 Robinwood Dr,,Hagerstown,Washington,MD,21742,39.627068,-77.666885,Grocery Store
1407312,238068,24/7 Super Convenience,4601 Silver Hill Rd,,Suitland,Prince Georges,MD,20746,38.845036,-76.927505,Grocery Store
1569732,238130,Holiday Food Mart,234 Holliday St,,Baltimore,Baltimore City,MD,21202,39.292278,-76.610649,Convenience Store
1585423,238184,Desi Grocery,45315 Alton Ln,Ste 16062,California,St Marys,MD,20619,38.294918,-76.50795,Convenience Store
1585526,238247,S&r Grocery Store,1608 E Lafayette Ave,,Baltimore,Baltimore City,MD,21213,39.310795,-76.596306,Convenience Store
1596107,238286,Dollar General 25625,521 S Main St,,Federalsburg,Caroline,MD,21632,38.686192,-75.772781,Other
1580812,238556,Best Price Supermarket,1520 Market St,,Pocomoke City,Worcester,MD,21851,38.062973,-75.551483,Other
1581992,238562,7 Eleven 35003,18701 Liberty Mill Rd,,Germantown,Montgomery,MD,20874,39.162319,-77.280724,Convenience Store
1584916,238612,24/7 Best Tobacco & Grocery,11244 Georgia Ave,,Silver Spring,Montgomery,MD,20902,39.039757,-77.051697,Convenience Store
1591430,238787,Asadurs Market,5536 Randolph Rd,,Rockville,Montgomery,MD,20852,39.052444,-77.112129,Grocery Store
1595497,238973,Royal Farms 319,2850 Jessup Rd,,Jessup,Anne Arundel,MD,20794,39.142632,-76.761398,Convenience Store
